8.403576977397469658e-05 -5.650657028982030870e-06 -8.088988549105483386e-05 -6.995607043643807359e-05 -7.165275383806344863e-05 -6.633269442697622335e-05 -5.954616625879404027e-05 -5.698196899568610808e-05 -4.879308738336109110e-05 -4.766048175755867864e-05
-5.650657028982030870e-06 1.752991248352520699e-04 1.272319666179126352e-06 -1.653245252768453852e-06 9.954265491098835615e-07 -1.464787004811499505e-06 1.388996511923915276e-06 -9.122732520955809911e-07 6.888680731337583590e-07 5.017975821263688026e-08
-8.088988549105483386e-05 1.272319666179126352e-06 1.489308602420466110e-03 1.073821461572474880e-03 1.030208915601156430e-03 9.481615625266376747e-04 8.486514929699029257e-04 7.855117269978148346e-04 6.819661769497941143e-04 6.482520523827845112e-04
-6.995607043643807359e-05 -1.653245252768453852e-06 1.073821461572474880e-03 9.689228093744071133e-04 8.828138878790111775e-04 8.199186826494376211e-04 7.385751787302151936e-04 6.839800696576517651e-04 5.963114652894159137e-04 5.654854008160152632e-04
-7.165275383806344863e-05 9.954265491098835615e-07 1.030208915601156430e-03 8.828138878790111775e-04 9.241592405145404934e-04 8.093893074113845277e-04 7.313026818681102326e-04 6.828929586730340170e-04 5.919218905688268268e-04 5.637394991303418257e-04
-6.633269442697622335e-05 -1.464787004811499505e-06 9.481615625266376747e-04 8.199186826494376211e-04 8.093893074113845277e-04 8.149609324320838998e-04 6.808017485002502544e-04 6.356773431787783287e-04 5.544087637700871552e-04 5.286497794843389051e-04
-5.954616625879404027e-05 1.388996511923915276e-06 8.486514929699029257e-04 7.385751787302151936e-04 7.313026818681102326e-04 6.808017485002502544e-04 6.981705771514390728e-04 5.716277292543664283e-04 5.014666637575395996e-04 4.780338267150782802e-04
-5.698196899568610808e-05 -9.122732520955809911e-07 7.855117269978148346e-04 6.839800696576517651e-04 6.828929586730340170e-04 6.356773431787783287e-04 5.716277292543664283e-04 6.462330371339614511e-04 4.651490976956774905e-04 4.437228965957904143e-04
-4.879308738336109110e-05 6.888680731337583590e-07 6.819661769497941143e-04 5.963114652894159137e-04 5.919218905688268268e-04 5.544087637700871552e-04 5.014666637575395996e-04 4.651490976956774905e-04 5.821670774054331626e-04 3.829309946065552321e-04
-4.766048175755867864e-05 5.017975821263688026e-08 6.482520523827845112e-04 5.654854008160152632e-04 5.637394991303418257e-04 5.286497794843389051e-04 4.780338267150782802e-04 4.437228965957904143e-04 3.829309946065552321e-04 5.811910941961528302e-04
