8.316045291595385632e-05 -4.502573854848886376e-06 -8.005259483508243401e-05 -7.007736577765290395e-05 -6.967760074764118487e-05 -6.446845616674674417e-05 -6.043108304175292888e-05 -5.554946046405881584e-05 -4.883992125870858581e-05 -4.505231377717820566e-05
-4.502573854848886376e-06 1.722841975295638921e-04 9.877983214552741944e-06 6.563537555572229936e-06 6.282884981904696474e-06 4.726914449779882516e-06 4.589347012913112646e-06 4.196239932697400512e-06 5.925639354079377039e-06 6.114779394931901299e-06
-8.005259483508243401e-05 9.877983214552741944e-06 4.102751795994232084e-04 1.868651509150491823e-04 1.551423025098337379e-04 1.319804528533085296e-04 1.144562381301978825e-04 1.012693719929637175e-04 8.455978072228955301e-05 8.080327937880344943e-05
-7.007736577765290395e-05 6.563537555572229936e-06 1.868651509150491823e-04 1.874691880298126709e-04 1.214048209072295272e-04 1.074714178299247813e-04 9.599176387787868557e-05 8.349949324586055906e-05 7.352193456567998771e-05 6.893738171767840189e-05
-6.967760074764118487e-05 6.282884981904696474e-06 1.551423025098337379e-04 1.214048209072295272e-04 1.580414361218011757e-04 1.007686154170152489e-04 9.469083641246225653e-05 8.537934487884760431e-05 7.340101799739132148e-05 6.805802408155321671e-05
-6.446845616674674417e-05 4.726914449779882516e-06 1.319804528533085296e-04 1.074714178299247813e-04 1.007686154170152489e-04 1.416771514336441268e-04 8.512625725064554738e-05 7.960397281382190575e-05 6.606234572348555756e-05 6.225878091993051317e-05
-6.043108304175292888e-05 4.589347012913112646e-06 1.144562381301978825e-04 9.599176387787868557e-05 9.469083641246225653e-05 8.512625725064554738e-05 1.457118593701125077e-04 7.113678934414628425e-05 6.341615711641177672e-05 5.800162346553033784e-05
-5.554946046405881584e-05 4.196239932697400512e-06 1.012693719929637175e-04 8.349949324586055906e-05 8.537934487884760431e-05 7.960397281382190575e-05 7.113678934414628425e-05 1.589636370268280186e-04 5.675942870097272101e-05 5.154375914779306037e-05
-4.883992125870858581e-05 5.925639354079377039e-06 8.455978072228955301e-05 7.352193456567998771e-05 7.340101799739132148e-05 6.606234572348555756e-05 6.341615711641177672e-05 5.675942870097272101e-05 1.936578932108695185e-04 4.507356739628263435e-05
-4.505231377717820566e-05 6.114779394931901299e-06 8.080327937880344943e-05 6.893738171767840189e-05 6.805802408155321671e-05 6.225878091993051317e-05 5.800162346553033784e-05 5.154375914779306037e-05 4.507356739628263435e-05 2.222026896832311369e-04
