8.321697907725018740e+04 2.900782841911410515e+02 8.322981389136959478e+03 1.617889368687073329e+04 2.112169136417229311e+04 1.734087694980131710e+04 1.113586276980343428e+04 7.126061858309405579e+03 4.354284301271470213e+03 2.336462707737192886e+03
2.900782841911408809e+02 5.844870554396753505e+03 1.091376272578185080e+02 7.855547881009036360e+01 -1.383022445193417695e+02 -1.212961206343173615e+02 7.842876318383835610e+01 -9.923289703247048621e+00 -5.790765112609540211e+01 4.191139760341058462e+01
8.322981389136966754e+03 1.091376272578186359e+02 7.782809501171218471e+03 3.856592358496853024e+01 -4.735286710145733480e+01 -1.144044423831705046e+02 6.107948452069199874e+01 -1.433360291706319742e+02 -8.803807395089724253e+01 2.649937388091574064e+01
1.617889368687073511e+04 7.855547881009036360e+01 3.856592358496501305e+01 1.821778476574428350e+04 3.445011421267568608e+02 -1.123476005096674442e+02 2.432528796991523024e+01 -7.601322852892569415e+01 6.906077606554894999e+01 -2.553194441860351560e+02
2.112169136417228947e+04 -1.383022445193418548e+02 -4.735286710146013434e+01 3.445011421267531091e+02 2.375198846875668823e+04 1.160307864470329605e+03 -4.675748471308990588e+02 -3.785400260973335040e+00 1.659628943678912947e+02 -1.968052994835812513e+02
1.734087694980131710e+04 -1.212961206343172620e+02 -1.144044423831721247e+02 -1.123476005096659236e+02 1.160307864470329378e+03 2.126273657404776168e+04 4.827116477717074190e+02 -2.238281014693539817e+02 -1.861455922276103649e+02 2.695128522244721836e+01
1.113586276980342882e+04 7.842876318383835610e+01 6.107948452069204137e+01 2.432528796991364572e+01 -4.675748471308992293e+02 4.827116477717044063e+02 1.543375017236739222e+04 3.896254099134477542e+02 1.480940858000209062e+02 -1.400954119298596652e+02
7.126061858309402851e+03 -9.923289703247018423e+00 -1.433360291706307237e+02 -7.601322852892570836e+01 -3.785400260973581954e+00 -2.238281014693578186e+02 3.896254099134473563e+02 1.081342274932564396e+04 2.726401699902232281e+02 -1.335603769941189682e+02
4.354284301271466575e+03 -5.790765112609542342e+01 -8.803807395089874888e+01 6.906077606554889314e+01 1.659628943678902431e+02 -1.861455922276105639e+02 1.480940858000189735e+02 2.726401699902232281e+02 6.948378598920891818e+03 5.065477254075754132e+01
2.336462707737194705e+03 4.191139760341057752e+01 2.649937388091540313e+01 -2.553194441860350707e+02 -1.968052994835803418e+02 2.695128522244807101e+01 -1.400954119298594094e+02 -1.335603769941183714e+02 5.065477254075766922e+01 5.474389630993436185e+03
