8.016220796359297036e-05 -4.607432988755661754e-06 -7.635013579792146378e-05 -6.779518090034388259e-05 -6.756490526833161601e-05 -6.292309207323603271e-05 -5.675635851989769914e-05 -5.454913349263312155e-05 -4.673189723160028588e-05 -4.477135665216759261e-05
-4.607432988755661754e-06 1.714486138895400481e-04 7.504105468538417980e-06 5.443211240601766874e-06 6.589207599407508913e-06 6.519361395005057248e-06 6.200311703190511635e-06 4.972348005542158885e-06 5.347027166910778403e-06 1.737334233845543714e-06
-7.635013579792146378e-05 7.504105468538417980e-06 1.535425928653510195e-03 1.150458853442239875e-03 1.123434425138038683e-03 1.023281355743978129e-03 9.300211225587411016e-04 8.596017014177860342e-04 7.363109830589646384e-04 7.044095903704128457e-04
-6.779518090034388259e-05 5.443211240601766874e-06 1.150458853442239875e-03 1.034319942597047631e-03 9.670050300947949850e-04 8.882343180353840595e-04 8.098970731084691090e-04 7.516775197897044083e-04 6.462858528377307980e-04 6.110810918610318828e-04
-6.756490526833161601e-05 6.589207599407508913e-06 1.123434425138038683e-03 9.670050300947949850e-04 1.012423558940119808e-03 8.880006893375055974e-04 8.125017975723812730e-04 7.537622829730336203e-04 6.472430121720537666e-04 6.155172162322843522e-04
-6.292309207323603271e-05 6.519361395005057248e-06 1.023281355743978129e-03 8.882343180353840595e-04 8.880006893375055974e-04 8.717904507008104398e-04 7.470226138557396409e-04 6.958260442033029937e-04 5.977232431071423640e-04 5.700214548681642760e-04
-5.675635851989769914e-05 6.200311703190511635e-06 9.300211225587411016e-04 8.098970731084691090e-04 8.125017975723812730e-04 7.470226138557396409e-04 7.587102376659871561e-04 6.346141368416220513e-04 5.465880451852041895e-04 5.192276434128289099e-04
-5.454913349263312155e-05 4.972348005542158885e-06 8.596017014177860342e-04 7.516775197897044083e-04 7.537622829730336203e-04 6.958260442033029937e-04 6.346141368416220513e-04 6.900453760495463447e-04 5.097647532596604912e-04 4.846610384962219439e-04
-4.673189723160028588e-05 5.347027166910778403e-06 7.363109830589646384e-04 6.462858528377307980e-04 6.472430121720537666e-04 5.977232431071423640e-04 5.465880451852041895e-04 5.097647532596604912e-04 5.950532656182571083e-04 4.137606979937442334e-04
-4.477135665216759261e-05 1.737334233845543714e-06 7.044095903704128457e-04 6.110810918610318828e-04 6.155172162322843522e-04 5.700214548681642760e-04 5.192276434128289099e-04 4.846610384962219439e-04 4.137606979937442334e-04 5.894592003648265865e-04
