2.310361259189010525e+04 1.474104312667252827e+02 -3.283958898711038046e+02 1.808566248360484451e+03 3.377621388637603559e+03 3.446120368143493579e+03 2.642282305322036791e+03 1.897424295965093279e+03 1.200415376814760066e+03 8.651467108601443670e+02
1.474104312667253680e+02 5.818945526330201574e+03 -7.146014834691416695e+01 -2.307599531940575233e+01 -5.169479585535179922e+01 5.884364890289332095e+01 1.887083255492777667e+01 5.024212905367416049e+00 -8.907920581710759222e+01 -8.577326647468051135e+01
-3.283958898711035204e+02 -7.146014834691416695e+01 4.829133959029397374e+03 -3.216184587370776626e+03 -1.769091835115511913e+03 -8.360437961599188839e+02 -1.575418931557167923e+02 -8.348929760353161100e+01 6.336149444348162518e+01 8.304308984235954094e-01
1.808566248360481950e+03 -2.307599531940577009e+01 -3.216184587370776626e+03 1.486024632892040972e+04 -3.902029217734448139e+03 -3.040337966194404089e+03 -1.582655304771884630e+03 -4.864819067945012989e+02 -5.112146307711853979e+02 -3.967590536702244322e+02
3.377621388637607197e+03 -5.169479585535179922e+01 -1.769091835115513049e+03 -3.902029217734446775e+03 1.809348861884485086e+04 -3.111191251959673536e+03 -2.925264682390081362e+03 -1.899187264510689374e+03 -1.006774566859026322e+03 -7.215843182985762496e+02
3.446120368143492215e+03 5.884364890289331385e+01 -8.360437961599178607e+02 -3.040337966194404999e+03 -3.111191251959673082e+03 1.709041350290172340e+04 -2.279010199815945271e+03 -2.046516318382449754e+03 -7.628757846153069977e+02 -6.668952244449502587e+02
2.642282305322038610e+03 1.887083255492780509e+01 -1.575418931557169344e+02 -1.582655304771882356e+03 -2.925264682390085909e+03 -2.279010199815943906e+03 1.335867283919728834e+04 -9.847718008100961242e+02 -7.505973659933695217e+02 -4.882842990829976202e+02
1.897424295965093961e+03 5.024212905367394733e+00 -8.348929760353180995e+01 -4.864819067945025495e+02 -1.899187264510685964e+03 -2.046516318382448617e+03 -9.847718008100970337e+02 9.981828672020868908e+03 -4.272611957260521081e+02 -2.507631616473647114e+02
1.200415376814759156e+03 -8.907920581710756380e+01 6.336149444348171045e+01 -5.112146307711844884e+02 -1.006774566859027004e+03 -7.628757846153079072e+02 -7.505973659933692943e+02 -4.272611957260517102e+02 6.685141913884166570e+03 -1.575215184033764046e+02
8.651467108601443670e+02 -8.577326647468051135e+01 8.304308984234884949e-01 -3.967590536702243185e+02 -7.215843182985761359e+02 -6.668952244449515092e+02 -4.882842990829977339e+02 -2.507631616473643135e+02 -1.575215184033764331e+02 5.426406303294214013e+03
