8.217807331843415364e-05 -4.308032566193258039e-06 -7.130334576136259359e-05 -6.139709412529496921e-05 -6.091341953616867473e-05 -5.846109380587870215e-05 -5.358053362938854634e-05 -4.854537685680223777e-05 -4.238716270153429207e-05 -3.880035640119730626e-05
-4.308032566193258039e-06 1.655532912368438915e-04 9.485684802874229703e-07 5.000530828907248993e-09 3.629162930415216836e-07 -1.258806585303480662e-06 -1.796915039445568053e-06 9.108490247338892376e-07 -1.095854414621576050e-06 -1.178732512380405700e-06
-7.130334576136259359e-05 9.485684802874229703e-07 1.572011591027965612e-03 1.237232482774321173e-03 1.221643067697184785e-03 1.121205536107221668e-03 1.016061643589846741e-03 9.377816559268974854e-04 8.186842744731410168e-04 7.640648189868747995e-04
-6.139709412529496921e-05 5.000530828907248993e-09 1.237232482774321173e-03 1.112105443883279476e-03 1.063276509783518068e-03 9.825285658292756685e-04 8.927116691128236586e-04 8.251086108440881632e-04 7.181030116614085931e-04 6.715196261992895576e-04
-6.091341953616867473e-05 3.629162930415216836e-07 1.221643067697184785e-03 1.063276509783518068e-03 1.102865568866576423e-03 9.856430903428120300e-04 8.984147003695082054e-04 8.314311646559508634e-04 7.227686008608233794e-04 6.777168488540660047e-04
-5.846109380587870215e-05 -1.258806585303480662e-06 1.121205536107221668e-03 9.825285658292756685e-04 9.856430903428120300e-04 9.556060268232447006e-04 8.314515560781496513e-04 7.726806353938983933e-04 6.702935479197805928e-04 6.289191598150812267e-04
-5.358053362938854634e-05 -1.796915039445568053e-06 1.016061643589846741e-03 8.927116691128236586e-04 8.984147003695082054e-04 8.314515560781496513e-04 8.161313802542730523e-04 7.008886096495149957e-04 6.133200739104555446e-04 5.734583469424821191e-04
-4.854537685680223777e-05 9.108490247338892376e-07 9.377816559268974854e-04 8.251086108440881632e-04 8.314311646559508634e-04 7.726806353938983933e-04 7.008886096495149957e-04 7.333507273841632272e-04 5.653257593502142037e-04 5.326615325764335034e-04
-4.238716270153429207e-05 -1.095854414621576050e-06 8.186842744731410168e-04 7.181030116614085931e-04 7.227686008608233794e-04 6.702935479197805928e-04 6.133200739104555446e-04 5.653257593502142037e-04 6.215443636863036449e-04 4.610171617295855421e-04
-3.880035640119730626e-05 -1.178732512380405700e-06 7.640648189868747995e-04 6.715196261992895576e-04 6.777168488540660047e-04 6.289191598150812267e-04 5.734583469424821191e-04 5.326615325764335034e-04 4.610171617295855421e-04 5.863408818736456961e-04
