1.280901555968062530e+04 4.122498564172395277e+02 -2.242808593870876166e+01 -7.365120627826138389e+01 4.346898406817864497e+02 2.802133263370842542e+02 1.170926442529074194e+02 2.490184052178621528e+02 7.949248188303951679e+01 1.317205424381371870e+02
4.122498564172395277e+02 5.722257333864935390e+03 -4.629748196209609290e+01 1.339821707356582294e+02 -1.053274566791187965e+02 1.302016675128269299e+02 -1.008558599345284961e+02 4.875864201181565960e+01 -2.420876913374581463e+01 3.443193322869513018e-03
-2.242808593870926259e+01 -4.629748196209611422e+01 3.638107865296251475e+03 -2.414827803518309793e+03 -1.329696278883267041e+03 -5.408261525232948088e+02 -7.212262309437187469e+01 5.271957351817860626e+01 6.584454878061939098e+01 4.723499999831839347e+01
-7.365120627826088651e+01 1.339821707356581442e+02 -2.414827803518306155e+03 1.175446565462173385e+04 -3.403734578154965220e+03 -2.824628031088312582e+03 -1.833110924457457713e+03 -8.858646755471546612e+02 -5.704629214946093043e+02 -3.186638672590745500e+02
4.346898406817853129e+02 -1.053274566791188107e+02 -1.329696278883265904e+03 -3.403734578154967494e+03 1.408911910683119459e+04 -3.715272251431411860e+03 -2.767973923981796815e+03 -2.277034722689826140e+03 -9.794722297977904191e+02 -7.956485311147550874e+02
2.802133263370853342e+02 1.302016675128269014e+02 -5.408261525232932172e+02 -2.824628031088314401e+03 -3.715272251431410041e+03 1.312592198027640734e+04 -2.285141281536368751e+03 -1.849513676491510751e+03 -1.108591707893705916e+03 -9.390773169884686240e+02
1.170926442529071920e+02 -1.008558599345284676e+02 -7.212262309437693375e+01 -1.833110924457451802e+03 -2.767973923981794542e+03 -2.285141281536370116e+03 1.043518852090216569e+04 -9.871947864048710244e+02 -7.995639774128718500e+02 -6.654641143109827226e+02
2.490184052178613285e+02 4.875864201181560276e+01 5.271957351817950155e+01 -8.858646755471548886e+02 -2.277034722689824321e+03 -1.849513676491514843e+03 -9.871947864048715928e+02 8.127854493273190201e+03 -4.487285573623385062e+02 -3.832427848605104828e+02
7.949248188303930363e+01 -2.420876913374566186e+01 6.584454878061806937e+01 -5.704629214946057800e+02 -9.794722297977996277e+02 -1.108591707893698413e+03 -7.995639774128710542e+02 -4.487285573623410073e+02 5.406296000782277588e+03 -1.152635362922963509e+02
1.317205424381369880e+02 3.443193322853443841e-03 4.723499999831857821e+01 -3.186638672590752890e+02 -7.956485311147552011e+02 -9.390773169884686240e+02 -6.654641143109813584e+02 -3.832427848605103691e+02 -1.152635362922976867e+02 4.530600910609706261e+03
